"Id","LotFrontage","LotArea","LotShape","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","Fence","MoSold","YrSold","SalePrice","LotFrontage_2","LotArea_2","LotShape_2","OverallQual_2","OverallCond_2","YearBuilt_2","YearRemodAdd_2","MasVnrArea_2","ExterQual_2","ExterCond_2","BsmtQual_2","BsmtExposure_2","BsmtFinType1_2","BsmtFinSF1_2","BsmtUnfSF_2","TotalBsmtSF_2","HeatingQC_2","Electrical_2","X1stFlrSF_2","X2ndFlrSF_2","GrLivArea_2","BsmtFullBath_2","BsmtHalfBath_2","FullBath_2","HalfBath_2","BedroomAbvGr_2","KitchenQual_2","TotRmsAbvGrd_2","Fireplaces_2","FireplaceQu_2","GarageFinish_2","GarageCars_2","GarageArea_2","GarageQual_2","GarageCond_2","PavedDrive_2","WoodDeckSF_2","OpenPorchSF_2","Fence_2","MoSold_2","YrSold_2","LotFrontage_3","LotArea_3","LotShape_3","OverallQual_3","OverallCond_3","YearBuilt_3","YearRemodAdd_3","MasVnrArea_3","ExterQual_3","ExterCond_3","BsmtQual_3","BsmtExposure_3","BsmtFinType1_3","BsmtFinSF1_3","BsmtUnfSF_3","TotalBsmtSF_3","HeatingQC_3","Electrical_3","X1stFlrSF_3","X2ndFlrSF_3","GrLivArea_3","BsmtFullBath_3","FullBath_3","BedroomAbvGr_3","KitchenQual_3","TotRmsAbvGrd_3","Fireplaces_3","FireplaceQu_3","GarageFinish_3","GarageCars_3","GarageArea_3","GarageQual_3","GarageCond_3","WoodDeckSF_3","OpenPorchSF_3","Fence_3","MoSold_3","LotFrontage_log","LotArea_log","OverallQual_log","OverallCond_log","MasVnrArea_log","ExterCond_log","BsmtQual_log","BsmtExposure_log","BsmtFinType1_log","BsmtFinSF1_log","BsmtUnfSF_log","TotalBsmtSF_log","HeatingQC_log","Electrical_log","X1stFlrSF_log","X2ndFlrSF_log","GrLivArea_log","BedroomAbvGr_log","TotRmsAbvGrd_log","FireplaceQu_log","GarageArea_log","GarageQual_log","GarageCond_log","WoodDeckSF_log","OpenPorchSF_log","Fence_log","MoSold_log","MSSubClass_20","MSSubClass_60","MSSubClass_50","MSSubClass_120","MSZoning_RL","MSZoning_RM","Alley_NoAcc","LandContour_Lvl","LotConfig_Inside","LotConfig_Corner","LotConfig_CulDSac","Neighborhood_NAmes","Neighborhood_CollgCr","Neighborhood_OldTown","Neighborhood_Edwards","Neighborhood_Somerst","Neighborhood_Gilbert","Neighborhood_NridgHt","Neighborhood_Sawyer","Neighborhood_NWAmes","Condition1_Norm","Condition1_Feedr","BldgType_1Fam","BldgType_TwnhsE","HouseStyle_1Story","HouseStyle_2Story","HouseStyle_1.5Fin","RoofStyle_Gable","RoofStyle_Hip","Exterior1st_VinylSd","Exterior1st_HdBoard","Exterior1st_MetalSd","Exterior1st_Wd.Sdng","Exterior1st_Plywood","Exterior2nd_VinylSd","Exterior2nd_MetalSd","Exterior2nd_HdBoard","Exterior2nd_Wd.Sdng","Exterior2nd_Plywood","MasVnrType_None","MasVnrType_BrkFace","MasVnrType_Stone","Foundation_PConc","Foundation_CBlock","Foundation_BrkTil","CentralAir_Y","GarageType_Attchd","GarageType_Detchd","GarageType_BuiltIn","SaleType_WD","SaleType_New","SaleCondition_Normal","SaleCondition_Partial","SaleCondition_Abnorml","LotFrontage_missing_No"
936,52,5825,2,4,5,1926,1953,108,3,2,4,3,6,0,600,2,1,747,0,0,0,1,0,1,3,5,0,6,3,2,528,3,3,1,0,0,4,6,2006,79900,2704,33930625,4,16,25,3709476,3814209,11664,9,4,16,9,36,0,360000,360000,4,1,558009,0,558009,0,0,1,0,1,9,25,0,36,9,4,278784,9,9,1,0,0,16,36,4024036,140608,197645890625,8,64,125,7144450776,7449150177,1259712,27,8,64,27,216,0,2.16e+08,2.16e+08,8,1,416832723,0,416832723,0,1,1,27,125,0,216,27,8,147197952,27,27,0,0,64,216,3.97029191355212,8.67008593751938,1.6094379124341,1.79175946922805,4.69134788222914,1.09861228866811,1.6094379124341,1.38629436111989,1.94591014905531,0,6.39859493453521,6.39859493453521,1.09861228866811,0.693147180559945,6.61740297797448,0,6.61740297797448,0.693147180559945,1.79175946922805,1.94591014905531,6.2709884318583,1.38629436111989,1.38629436111989,0,0,1.6094379124341,1.94591014905531,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1
937,67,10083,1,7,5,2003,2003,103.75671950379,2,3,2,4,1,833,343,1,1,1200,0,1,0,2,0,2,2,5,0,6,2,2,555,3,3,1,0,41,4,8,2009,184900,4489,101666889,1,49,25,4012009,4012009,10765.4568421883,4,9,4,16,1,693889,117649,1382976,1,1,1440000,0,1440000,1,0,4,0,4,4,25,0,36,4,4,308025,9,9,1,0,1681,16,64,4036081,300763,1025107241787,1,343,125,8036054027,8036054027,1116988.48590509,8,27,8,64,1,578009537,40353607,1626379776,1,1,1.728e+09,0,1.728e+09,1,8,8,8,125,0,216,8,8,170953875,27,27,0,68921,64,512,4.21950770517611,9.21870528830781,2.07944154167984,1.79175946922805,4.6516407047524,1.38629436111989,1.09861228866811,1.6094379124341,0.693147180559945,6.72623340235875,5.8406416573734,7.07072410726028,0.693147180559945,0.693147180559945,7.09090982207998,0,7.09090982207998,1.09861228866811,1.79175946922805,1.94591014905531,6.32076829425058,1.38629436111989,1.38629436111989,0,3.73766961828337,1.6094379124341,2.19722457733622,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
938,75,9675,1,7,5,2005,2005,0,2,3,2,3,1,341,772,1,1,1113,858,0,0,2,1,3,2,8,1,2,2,2,689,3,3,1,0,48,4,2,2009,253000,5625,93605625,1,49,25,4020025,4020025,0,4,9,4,9,1,116281,595984,1238769,1,1,1238769,736164,3884841,0,0,4,1,9,4,64,1,4,4,4,474721,9,9,1,0,2304,16,4,4036081,421875,905634421875,1,343,125,8060150125,8060150125,0,8,27,8,27,1,39651821,460099648,1378749897,1,1,1378749897,631628712,7657021611,0,8,27,8,512,1,8,8,8,327082769,27,27,0,110592,64,8,4.33073334028633,9.17740387172992,2.07944154167984,1.79175946922805,0,1.38629436111989,1.09861228866811,1.38629436111989,0.693147180559945,5.8348107370626,6.65027904858742,7.01571242048723,0.693147180559945,0.693147180559945,7.01571242048723,6.75576892198425,7.58680353516258,1.38629436111989,2.19722457733622,1.09861228866811,6.5366915975913,1.38629436111989,1.38629436111989,0,3.89182029811063,1.6094379124341,1.09861228866811,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
939,73,8760,1,7,5,2006,2006,0,2,3,2,3,1,464,927,1,1,1391,571,0,0,2,1,3,2,7,0,6,2,3,868,3,3,1,0,90,4,8,2006,239799,5329,76737600,1,49,25,4024036,4024036,0,4,9,4,9,1,215296,859329,1934881,1,1,1934881,326041,3849444,0,0,4,1,9,4,49,0,36,4,9,753424,9,9,1,0,8100,16,64,4024036,389017,672221376000,1,343,125,8072216216,8072216216,0,8,27,8,27,1,99897344,796597983,2691419471,1,1,2691419471,186169411,7552609128,0,8,27,8,343,0,216,8,27,653972032,27,27,0,729000,64,512,4.30406509320417,9.07806533266636,2.07944154167984,1.79175946922805,0,1.38629436111989,1.09861228866811,1.38629436111989,0.693147180559945,6.14203740558736,6.8330317327862,7.23849684089437,0.693147180559945,0.693147180559945,7.23849684089437,6.3491389913798,7.58222919427646,1.38629436111989,2.07944154167984,1.94591014905531,6.76734312526539,1.38629436111989,1.38629436111989,0,4.51085950651685,1.6094379124341,2.19722457733622,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
940,70.0475,24090,1,7,7,1940,1950,0,3,2,3,3,6,0,1032,1,1,1207,1196,0,0,2,0,4,3,10,2,3,3,1,349,3,3,1,56,0,4,6,2010,244400,4906.65225625,580328100,1,49,49,3763600,3802500,0,9,4,9,9,36,0,1065024,1065024,1,1,1456849,1430416,5774409,0,0,4,0,16,9,100,4,9,9,1,121801,9,9,1,3136,0,16,36,4040100,343698.723919672,13980103929000,1,343,343,7301384000,7414875000,0,27,8,27,27,216,0,1099104768,1099104768,1,1,1758416743,1710777536,13875904827,0,8,64,27,1000,8,27,27,1,42508549,27,27,175616,0,64,216,4.26334866743566,10.0895936057478,2.07944154167984,2.07944154167984,0,1.09861228866811,1.38629436111989,1.38629436111989,1.94591014905531,0,6.94022246911964,6.94022246911964,0.693147180559945,0.693147180559945,7.09672137849476,7.08757370555797,7.7848892956551,1.6094379124341,2.39789527279837,1.38629436111989,5.85793315448346,1.38629436111989,1.38629436111989,4.04305126783455,0,1.6094379124341,1.94591014905531,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
941,55,12640,2,6,5,1976,1976,0,3,3,3,1,4,936,396,3,1,1728,0,0,0,2,0,4,3,8,0,6,3,2,574,3,3,1,40,0,4,7,2006,150900,3025,159769600,4,36,25,3904576,3904576,0,9,9,9,1,16,876096,156816,2985984,9,1,2985984,0,2985984,0,0,4,0,16,9,64,0,36,9,4,329476,9,9,1,1600,0,16,49,4024036,166375,2019487744000,8,216,125,7715442176,7715442176,0,27,27,27,1,64,820025856,62099136,5159780352,27,1,5159780352,0,5159780352,0,8,64,27,512,0,216,27,8,189119224,27,27,64000,0,64,343,4.02535169073515,9.44470077849556,1.94591014905531,1.79175946922805,0,1.38629436111989,1.38629436111989,0.693147180559945,1.6094379124341,6.84268328223842,5.98393628068719,7.45529848568329,1.38629436111989,0.693147180559945,7.45529848568329,0,7.45529848568329,1.6094379124341,2.19722457733622,1.94591014905531,6.35437004079735,1.38629436111989,1.38629436111989,3.71357206670431,0,1.6094379124341,2.07944154167984,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
942,70.0475,8755,2,7,5,1999,1999,298,2,3,2,4,2,772,220,1,1,1022,1038,1,0,2,1,3,2,8,1,3,2,2,390,3,3,1,0,0,1,6,2009,214000,4906.65225625,76650025,4,49,25,3996001,3996001,88804,4,9,4,16,4,595984,48400,984064,1,1,1044484,1077444,4243600,1,0,4,1,9,4,64,1,9,4,4,152100,9,9,1,0,0,1,36,4036081,343698.723919672,671070968875,8,343,125,7988005999,7988005999,26463592,8,27,8,64,8,460099648,10648000,976191488,1,1,1067462648,1118386872,8741816000,1,8,27,8,512,1,27,8,8,59319000,27,27,0,0,1,216,4.26334866743566,9.07749445864275,2.07944154167984,1.79175946922805,5.70044357339069,1.38629436111989,1.09861228866811,1.6094379124341,1.09861228866811,6.65027904858742,5.39816270151775,6.90073066404517,0.693147180559945,0.693147180559945,6.93049476595163,6.94601399109923,7.63094658089046,1.38629436111989,2.19722457733622,1.38629436111989,5.96870755998537,1.38629436111989,1.38629436111989,0,0,0.693147180559945,1.94591014905531,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0
943,42,7711,2,4,3,1977,1977,0,3,3,2,1,1,1440,0,3,1,1440,0,2,0,2,0,4,3,8,0,6,4,0,0,6,6,3,321,0,4,8,2007,150000,1764,59459521,4,16,9,3908529,3908529,0,9,9,4,1,1,2073600,0,2073600,9,1,2073600,0,2073600,4,0,4,0,16,9,64,0,36,16,0,0,36,36,9,103041,0,16,64,4028049,74088,458492366431,8,64,27,7727161833,7727161833,0,27,27,8,1,1,2985984000,0,2985984000,27,1,2985984000,0,2985984000,8,8,64,27,512,0,216,64,0,0,216,216,33076161,0,64,512,3.76120011569356,8.95053283629038,1.6094379124341,1.38629436111989,0,1.38629436111989,1.09861228866811,0.693147180559945,0.693147180559945,7.27309259599952,0,7.27309259599952,1.38629436111989,0.693147180559945,7.27309259599952,0,7.27309259599952,1.6094379124341,2.19722457733622,1.94591014905531,0,1.94591014905531,1.94591014905531,5.77455154554441,0,1.6094379124341,2.19722457733622,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
944,100,25000,1,5,4,1967,1967,0,3,3,3,2,6,0,1632,3,1,1632,0,0,0,2,0,4,3,8,0,6,3,2,576,3,3,2,0,0,4,6,2007,143000,10000,6.25e+08,1,25,16,3869089,3869089,0,9,9,9,4,36,0,2663424,2663424,9,1,2663424,0,2663424,0,0,4,0,16,9,64,0,36,9,4,331776,9,9,4,0,0,16,36,4028049,1e+06,1.5625e+13,1,125,64,7610498063,7610498063,0,27,27,27,8,216,0,4346707968,4346707968,27,1,4346707968,0,4346707968,0,8,64,27,512,0,216,27,8,191102976,27,27,0,0,64,216,4.61512051684126,10.1266711030504,1.79175946922805,1.6094379124341,0,1.38629436111989,1.38629436111989,1.09861228866811,1.94591014905531,0,7.39817409297047,7.39817409297047,1.38629436111989,0.693147180559945,7.39817409297047,0,7.39817409297047,1.6094379124341,2.19722457733622,1.94591014905531,6.3578422665081,1.38629436111989,1.38629436111989,0,0,1.6094379124341,1.94591014905531,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
945,70.0475,14375,2,6,6,1958,1958,541,3,3,3,4,1,111,354,2,2,1344,0,0,1,1,0,3,2,7,1,2,2,2,525,3,3,1,0,118,4,1,2009,137500,4906.65225625,206640625,4,36,36,3833764,3833764,292681,9,9,9,16,1,12321,125316,670761,4,4,1806336,0,1806336,0,1,1,0,9,4,49,1,4,4,4,275625,9,9,1,0,13924,16,1,4036081,343698.723919672,2970458984375,8,216,216,7506509912,7506509912,158340421,27,27,27,64,1,1367631,44361864,549353259,8,8,2427715584,0,2427715584,0,1,27,8,343,1,8,8,8,144703125,27,27,0,1643032,64,1,4.26334866743566,9.5733154284634,1.94591014905531,1.94591014905531,6.29526600143965,1.38629436111989,1.38629436111989,1.6094379124341,0.693147180559945,4.71849887129509,5.87211778947542,6.7093043402583,1.09861228866811,1.09861228866811,7.20414929203594,0,7.20414929203594,1.38629436111989,2.07944154167984,1.09861228866811,6.26530121273771,1.38629436111989,1.38629436111989,0,4.77912349311153,1.6094379124341,0.693147180559945,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
946,98,8820,1,5,6,1890,1996,0,3,3,3,4,5,1088,0,3,1,1188,561,0,0,1,0,2,3,7,0,6,3,2,456,3,3,1,48,0,5,9,2009,124900,9604,77792400,1,25,36,3572100,3984016,0,9,9,9,16,25,1183744,0,1183744,9,1,1411344,314721,3493161,0,0,1,0,4,9,49,0,36,9,4,207936,9,9,1,2304,0,25,81,4036081,941192,686128968000,1,125,216,6751269000,7952095936,0,27,27,27,64,125,1287913472,0,1287913472,27,1,1676676672,176558481,6528717909,0,1,8,27,343,0,216,27,8,94818816,27,27,110592,0,125,729,4.59511985013459,9.08489052125877,1.79175946922805,1.94591014905531,0,1.38629436111989,1.38629436111989,1.6094379124341,1.79175946922805,6.99301512293296,0,6.99301512293296,1.38629436111989,0.693147180559945,7.08086789669078,6.33150184989369,7.53369370984863,1.09861228866811,2.07944154167984,1.94591014905531,6.12468339089421,1.38629436111989,1.38629436111989,3.89182029811063,0,1.79175946922805,2.30258509299405,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
947,70,8163,1,5,6,1959,1959,128,3,2,3,2,2,748,102,3,1,1144,0,1,0,1,0,3,3,6,1,3,2,1,796,3,3,1,86,0,4,3,2006,143000,4900,66634569,1,25,36,3837681,3837681,16384,9,4,9,4,4,559504,10404,1308736,9,1,1308736,0,1308736,1,0,1,0,9,9,36,1,9,4,1,633616,9,9,1,7396,0,16,9,4024036,343000,543937986747,1,125,216,7518017079,7518017079,2097152,27,8,27,8,8,418508992,1061208,1497193984,27,1,1497193984,0,1497193984,1,1,27,27,216,1,27,8,1,504358336,27,27,636056,0,64,27,4.26267987704132,9.00748952392973,1.79175946922805,1.94591014905531,4.85981240436167,1.09861228866811,1.38629436111989,1.09861228866811,1.09861228866811,6.61873898351722,4.63472898822964,7.04315991598834,1.38629436111989,0.693147180559945,7.04315991598834,0,7.04315991598834,1.38629436111989,1.94591014905531,1.38629436111989,6.68085467879022,1.38629436111989,1.38629436111989,4.46590811865458,0,1.6094379124341,1.38629436111989,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
948,85,14536,1,8,5,2002,2003,236,2,3,2,2,1,1300,316,1,1,1629,0,1,0,2,0,3,2,9,1,2,1,3,808,3,3,1,0,252,4,11,2007,270000,7225,211295296,1,64,25,4008004,4012009,55696,4,9,4,4,1,1690000,99856,2611456,1,1,2653641,0,2653641,1,0,4,0,9,4,81,1,4,1,9,652864,9,9,1,0,63504,16,121,4028049,614125,3071388422656,1,512,125,8024024008,8036054027,13144256,8,27,8,8,1,2.197e+09,31554496,4220112896,1,1,4322781189,0,4322781189,1,8,27,8,729,1,8,1,27,527514112,27,27,0,16003008,64,1331,4.45434729625351,9.58445240242632,2.19722457733622,1.79175946922805,5.46806014113513,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,7.1708884785125,5.75890177387728,7.38832785957711,0.693147180559945,0.693147180559945,7.39633529380081,0,7.39633529380081,1.38629436111989,2.30258509299405,1.09861228866811,6.69579891705849,1.38629436111989,1.38629436111989,0,5.53338948872752,1.6094379124341,2.484906649788,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1
949,65,14006,2,7,5,2002,2002,144,2,3,2,5,6,0,936,1,1,936,840,0,0,2,1,3,2,7,1,3,2,2,474,3,3,1,144,96,4,2,2006,192500,4225,196168036,4,49,25,4008004,4008004,20736,4,9,4,25,36,0,876096,876096,1,1,876096,705600,3154176,0,0,4,1,9,4,49,1,9,4,4,224676,9,9,1,20736,9216,16,4,4024036,274625,2747529512216,8,343,125,8024024008,8024024008,2985984,8,27,8,125,216,0,820025856,820025856,1,1,820025856,592704000,5601816576,0,8,27,8,343,1,27,8,8,106496424,27,27,2985984,884736,64,8,4.18965474202643,9.54731248363905,2.07944154167984,1.79175946922805,4.97673374242057,1.38629436111989,1.09861228866811,1.79175946922805,1.94591014905531,0,6.84268328223842,6.84268328223842,0.693147180559945,0.693147180559945,6.84268328223842,6.73459165997295,7.48268182815465,1.38629436111989,2.07944154167984,1.38629436111989,6.16331480403464,1.38629436111989,1.38629436111989,4.97673374242057,4.57471097850338,1.6094379124341,1.09861228866811,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1
950,78,9360,1,6,7,1972,2006,0,3,3,3,4,2,982,179,3,1,1381,0,1,0,1,1,3,2,5,1,3,2,2,676,3,3,1,0,0,4,3,2010,197500,6084,87609600,1,36,49,3888784,4024036,0,9,9,9,16,4,964324,32041,1347921,9,1,1907161,0,1907161,1,0,1,1,9,4,25,1,9,4,4,456976,9,9,1,0,0,16,9,4040100,474552,820025856000,1,216,343,7668682048,8072216216,0,27,27,27,64,8,946966168,5735339,1564936281,27,1,2633789341,0,2633789341,1,1,27,8,125,1,27,8,8,308915776,27,27,0,0,64,27,4.36944785246702,9.14430740137174,1.94591014905531,2.07944154167984,0,1.38629436111989,1.38629436111989,1.6094379124341,1.09861228866811,6.89060912014717,5.19295685089021,7.05789793741186,1.38629436111989,0.693147180559945,7.23128700432762,0,7.23128700432762,1.38629436111989,1.79175946922805,1.38629436111989,6.51767127291227,1.38629436111989,1.38629436111989,0,0,1.6094379124341,1.38629436111989,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
951,60,7200,1,5,8,1950,2002,0,3,3,3,4,2,398,317,2,1,864,0,1,0,1,0,3,2,5,0,6,2,2,720,3,3,1,194,0,4,7,2007,129000,3600,51840000,1,25,64,3802500,4008004,0,9,9,9,16,4,158404,100489,746496,4,1,746496,0,746496,1,0,1,0,9,4,25,0,36,4,4,518400,9,9,1,37636,0,16,49,4028049,216000,3.73248e+11,1,125,512,7414875000,8024024008,0,27,27,27,64,8,63044792,31855013,644972544,8,1,644972544,0,644972544,1,1,27,8,125,0,216,8,8,373248000,27,27,7301384,0,64,343,4.11087386417331,8.88197518424887,1.79175946922805,2.19722457733622,0,1.38629436111989,1.38629436111989,1.6094379124341,1.09861228866811,5.98896141688986,5.76205138278018,6.76272950693188,1.09861228866811,0.693147180559945,6.76272950693188,0,6.76272950693188,1.38629436111989,1.79175946922805,1.94591014905531,6.58063913728495,1.38629436111989,1.38629436111989,5.27299955856375,0,1.6094379124341,2.07944154167984,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
952,60,7800,1,5,5,1965,1965,0,3,3,3,4,3,641,187,2,1,965,0,1,0,1,0,3,3,6,0,6,3,1,300,3,3,1,421,0,2,7,2006,119900,3600,60840000,1,25,25,3861225,3861225,0,9,9,9,16,9,410881,34969,685584,4,1,931225,0,931225,1,0,1,0,9,9,36,0,36,9,1,90000,9,9,1,177241,0,4,49,4024036,216000,4.74552e+11,1,125,125,7587307125,7587307125,0,27,27,27,64,27,263374721,6539203,567663552,8,1,898632125,0,898632125,1,1,27,27,216,0,216,27,1,2.7e+07,27,27,74618461,0,8,343,4.11087386417331,8.96200720958831,1.79175946922805,1.79175946922805,0,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,6.46458830368996,5.23644196282995,6.7202201551353,1.09861228866811,0.693147180559945,6.87316383421252,0,6.87316383421252,1.38629436111989,1.94591014905531,1.94591014905531,5.70711026474888,1.38629436111989,1.38629436111989,6.04500531403601,0,1.09861228866811,2.07944154167984,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1
953,60,7200,1,5,8,1972,2003,0,3,2,2,2,1,660,108,2,1,768,0,0,1,1,0,2,3,5,0,6,1,1,396,3,3,1,192,0,2,4,2009,133900,3600,51840000,1,25,64,3888784,4012009,0,9,4,4,4,1,435600,11664,589824,4,1,589824,0,589824,0,1,1,0,4,9,25,0,36,1,1,156816,9,9,1,36864,0,4,16,4036081,216000,3.73248e+11,1,125,512,7668682048,8036054027,0,27,8,8,8,1,287496000,1259712,452984832,8,1,452984832,0,452984832,0,1,8,27,125,0,216,1,1,62099136,27,27,7077888,0,8,64,4.11087386417331,8.88197518424887,1.79175946922805,2.19722457733622,0,1.09861228866811,1.09861228866811,1.09861228866811,0.693147180559945,6.49375383985169,4.69134788222914,6.64509096950564,1.09861228866811,0.693147180559945,6.64509096950564,0,6.64509096950564,1.09861228866811,1.79175946922805,1.94591014905531,5.98393628068719,1.38629436111989,1.38629436111989,5.26269018890489,0,1.09861228866811,1.6094379124341,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
954,70.0475,11075,2,5,4,1969,1969,232,3,3,3,2,2,562,29,1,1,1168,800,0,1,2,1,4,3,7,1,5,2,2,530,3,3,1,305,189,2,9,2008,172000,4906.65225625,122655625,4,25,16,3876961,3876961,53824,9,9,9,4,4,315844,841,614656,1,1,1364224,640000,3873024,0,1,4,1,16,9,49,1,25,4,4,280900,9,9,1,93025,35721,4,81,4032064,343698.723919672,1358411046875,8,125,64,7633736209,7633736209,12487168,27,27,27,8,8,177504328,24389,481890304,1,1,1593413632,5.12e+08,7622111232,0,8,64,27,343,1,125,8,8,148877000,27,27,28372625,6751269,8,729,4.26334866743566,9.31253588429085,1.79175946922805,1.6094379124341,5.4510384535657,1.38629436111989,1.38629436111989,1.09861228866811,1.09861228866811,6.33327962813969,3.40119738166216,6.66568371778241,0.693147180559945,0.693147180559945,7.06390396147207,6.68586094706836,7.58528107863913,1.6094379124341,2.07944154167984,1.79175946922805,6.27476202124194,1.38629436111989,1.38629436111989,5.72358510195238,5.24702407216049,1.09861228866811,2.30258509299405,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0
955,35,9400,2,6,5,1975,1975,250,3,3,2,1,1,945,0,3,1,980,0,0,2,2,0,4,3,4,0,6,4,0,0,6,6,1,0,0,4,10,2006,127500,1225,88360000,4,36,25,3900625,3900625,62500,9,9,4,1,1,893025,0,893025,9,1,960400,0,960400,0,4,4,0,16,9,16,0,36,16,0,0,36,36,1,0,0,16,100,4024036,42875,8.30584e+11,8,216,125,7703734375,7703734375,15625000,27,27,8,1,1,843908625,0,843908625,27,1,941192000,0,941192000,0,8,64,27,64,0,216,64,0,0,216,216,0,0,64,1000,3.58351893845611,9.14857134557855,1.94591014905531,1.79175946922805,5.52545293913178,1.38629436111989,1.09861228866811,0.693147180559945,0.693147180559945,6.85224256905188,0,6.85224256905188,1.38629436111989,0.693147180559945,6.88857245956536,0,6.88857245956536,1.6094379124341,1.6094379124341,1.94591014905531,0,1.94591014905531,1.94591014905531,0,0,1.6094379124341,2.39789527279837,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
